,,,,,,,,,,
,商談商品レポート（川上くんに作ってもらった終了日確認用）,,,,,,,,,
,2026-03-16 18:00:35 日本標準時/JST の時点 • 生成者: Widsley Admin • 並び替え基準: 有効商品、降順,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,検索条件,,,,,,,,,
,日付項目: 最終更新日 次の文字列と一致する 本年および翌年 (2026/01/01 ～ 2027/12/31),,,,,,,,,
,表示: すべての商談,,,,,,,,,
,商談状況: すべて,,,,,,,,,
,確度: すべて選択,,,,,,,,,
,フェーズ 次の文字列と一致する 成約,,,,,,,,,
,請求終了日 次の文字列と一致する ,,,,,,,,,
,,,,,,,,,,
,取引先名,,フェーズ,商品名,数量,販売価格,商品コード,有効商品,請求開始日,請求終了日
,株式会社ゼフィロス,,成約,携帯SMSオプション,1,"￥1,000",MP_OP_01,TRUE,2023/05/01,
,株式会社ゼフィロス,,成約,Comdesk Lead 携帯回線プラン,2,"￥7,980",CL_MP_01,TRUE,2025/08/01,
,株式会社ゼフィロス,,成約,Comdesk Lead Standard Plan ID,2,"￥6,000",CL_ID_04,TRUE,2025/08/01,
,株式会社LumiNow,,成約,Comdesk Lead Standard Plan ID,4,"￥6,000",CL_ID_04,TRUE,2025/09/01,
,株式会社LumiNow,,成約,Comdesk Lead 携帯回線プラン,3,"￥7,980",CL_MP_01,TRUE,2025/09/01,
,株式会社LumiNow,,成約,ChatGPT連携オプション,4,"￥1,000",MP_OP_11,TRUE,2025/09/01,
,株式会社Walk,,成約,Comdesk Lead Standard Plan ID,3,"￥6,000",CL_ID_04,TRUE,2025/10/01,
,株式会社Walk,,成約,Comdesk Lead 携帯回線プラン,3,"￥7,980",CL_MP_01,TRUE,2025/10/01,
,株式会社スタジアム,,成約,Comdesk Lead Standard Plan ID,2,"￥6,000",CL_ID_04,TRUE,2025/06/01,
,株式会社スタジアム,,成約,Comdesk Lead 携帯回線プラン,2,"￥7,980",CL_MP_01,TRUE,2025/06/01,
,個人事業主（坂元様）,,成約,Comdesk Lead Standard Plan ID,5,"￥6,000",CL_ID_04,TRUE,2025/05/01,
,個人事業主（坂元様）,,成約,Comdesk Lead 携帯回線プラン,5,"￥7,980",CL_MP_01,TRUE,2025/05/01,
,株式会社ファンベスト,,成約,Comdesk Lead Standard Plan ID,18,"￥8,500",CL_ID_04,TRUE,2025/08/01,
,株式会社ファンベスト,,成約,スマートフォン利用料(Android),6,"￥4,000",MP_01,TRUE,2025/08/01,
,株式会社USEN PAY,,成約,zapier連携費用,1,"￥120,000",OT_08,TRUE,2023/10/01,
,株式会社USEN PAY,,成約,携帯オプション_割り込み通話,1,￥200,MO_OP_01,TRUE,2025/08/01,
,株式会社USEN PAY,,成約,携帯オプション_グループ通話,12,￥200,MO_OP_02,TRUE,2025/08/01,
,株式会社USEN PAY,,成約,貴社特別ディスカウント（月額）,117,-￥300,DC_01,TRUE,2025/08/01,
,株式会社USEN PAY,,成約,スマートフォン利用料(Android),90,"￥4,000",MP_01,TRUE,2025/08/01,
,株式会社USEN PAY,,成約,Comdesk Lead Standard Plan ID,117,"￥6,000",CL_ID_04,TRUE,2025/08/01,
,株式会社インターロック,,成約,Comdesk Lead Standard Plan ID,3,"￥6,000",CL_ID_04,TRUE,2025/03/01,
,株式会社インターロック,,成約,Comdesk Lead 携帯回線プラン,3,"￥7,980",CL_MP_01,TRUE,2025/03/01,
,JNT合同会社,,成約,Comdesk Lead Standard Plan ID,4,"￥6,000",CL_ID_04,TRUE,2023/10/01,
,JNT合同会社,,成約,Comdesk Lead 携帯回線プラン(端末持込),3,"￥2,980",CL_MP_02,TRUE,2025/08/01,
,テスト株式会社,,成約,ChatGPT連携オプション,0,,MP_OP_11,TRUE,,
,テスト株式会社,,成約,IP回線プラン,0,,IP_18,TRUE,,
,テスト株式会社,,成約,IP回線プラン,0,,IP_18,TRUE,2025/01/01,
,テスト株式会社,,成約,IP回線プラン,0,,IP_18,TRUE,2025/06/01,
,テスト株式会社,,成約,IP回線プラン,0,,IP_18,TRUE,2025/07/01,
,テスト株式会社,,成約,Comdesk Lead Standard Plan ID,485,"￥6,000",CL_ID_04,TRUE,2025/11/01,
,テスト株式会社,,成約,音声データ保存期間延長,540,￥0,MP_OP_06,TRUE,2025/11/01,
,テスト株式会社,,成約,Comdesk Lead 携帯回線プラン,520,"￥7,980",CL_MP_01,TRUE,2025/11/01,
,テスト株式会社,,成約,Comdesk Lead IP回線プラン,170,￥980,CL_ID_06,TRUE,2025/11/01,
,テスト株式会社,,成約,Comdesk Lead IP・携帯回線プラン,350,"￥7,980",CL_IPMO_01,TRUE,2025/11/01,
,テスト株式会社,,成約,Comdesk Lead CRM連携Plan ID,-80,"￥4,000",CL_ID_03,TRUE,2025/11/01,
,テスト株式会社,,成約,Comdesk Lead 携帯回線プラン(端末持込),-320,"￥2,980",CL_MP_02,TRUE,2025/11/01,
,テスト株式会社,,成約,携帯SMSオプション,100,"￥1,000",MP_OP_01,TRUE,2025/11/01,
,テスト株式会社,,成約,携帯オプション_割り込み通話,100,￥200,MO_OP_01,TRUE,2025/11/01,
,テスト株式会社,,成約,携帯オプション_グループ通話,100,￥200,MO_OP_02,TRUE,2025/11/01,
,テスト株式会社,,成約,携帯オプション_留守番電話プラス,100,￥300,MO_OP_03,TRUE,2025/11/01,
,テスト株式会社,,成約,携帯オプション_法人基本パック,100,￥475,MO_OP_04,TRUE,2025/11/01,
,テスト株式会社,,成約,キャリア録音,100,"￥1,000",CMP_OP_07,TRUE,2025/11/01,
,テスト株式会社,,成約,チャネル利用料,100,"￥1,500",IP_Channel,TRUE,2025/11/01,
,テスト株式会社,,成約,番号利用料0ABJ,100,￥500,IP_0ABJ,TRUE,2025/11/01,
,テスト株式会社,,成約,番号利用料フリーダイヤル,100,"￥2,000",IP_FD,TRUE,2025/11/01,
,テスト株式会社,,成約,IP電話料金_Pack 50000,100,"￥50,000",IP_Pack50000,TRUE,2025/11/01,
,テスト株式会社,,成約,IP電話料金_Pack 100000,100,"￥100,000",IP_Pack100000,TRUE,2025/11/01,
,テスト株式会社,,成約,IP電話料金_Pack 500000,100,"￥500,000",IP_Pack500000,TRUE,2025/11/01,
,テスト株式会社,,成約,IP電話料金_Pack 20000,100,"￥20,000",IP_Pack20000,TRUE,2025/11/01,
,テスト株式会社,,成約,スマートフォン利用料(Android),100,"￥4,000",MP_01,TRUE,2025/11/01,
,テスト株式会社,,成約,録音サーバー（月額保守費用）,100,"￥150,000",youwire_02,TRUE,2025/11/01,
,テスト株式会社,,成約,Web SMS（月額ライセンス料）,100,"￥1,000",OP_WebSMS_ID,TRUE,2025/11/01,
,テスト株式会社,,成約,Web SMS（片方向_月額費用）,100,"￥30,000",webSMS_01,TRUE,2025/11/01,
,テスト株式会社,,成約,Web SMS（双方向_月額費用）,100,"￥80,000",webSMS_03,TRUE,2025/11/01,
,テスト株式会社,,成約,Webhook利用料,100,"￥30,000",OP_06,TRUE,2025/11/01,
,テスト株式会社,,成約,調整代金,100,￥0,DC_02,TRUE,2025/11/01,
,テスト株式会社,,成約,IP回線基本料,100,"￥4,500",IP_01,TRUE,2025/11/01,
,株式会社進学ゼミ,,成約,Comdesk Lead Standard Plan ID,6,"￥6,000",CL_ID_04,TRUE,2024/03/01,
,株式会社進学ゼミ,,成約,Comdesk Lead 携帯回線プラン,6,"￥7,980",CL_MP_01,TRUE,2024/03/01,
,インテンションリビング株式会社,,成約,Comdesk Lead Standard Plan ID,2,"￥6,500",CL_ID_04,TRUE,2024/08/01,
,インテンションリビング株式会社,,成約,Comdesk Lead 携帯回線プラン(端末持込),2,"￥2,980",CL_MP_02,TRUE,2025/08/01,
,株式会社アップデート,,成約,Comdesk Lead Standard Plan ID,1,"￥6,000",CL_ID_04,TRUE,2025/10/01,
,株式会社アップデート,,成約,Comdesk Lead IP回線プラン,1,￥980,CL_ID_06,TRUE,2025/10/01,
,株式会社アップデート,,成約,チャネル利用料,1,"￥1,500",IP_Channel,TRUE,2025/10/01,
,株式会社アップデート,,成約,番号利用料0ABJ,1,￥500,IP_0ABJ,TRUE,2025/10/01,
,株式会社BARDOCK,,成約,Comdesk Lead IP回線プラン,3,￥980,CL_ID_06,TRUE,2023/07/01,
,株式会社BARDOCK,,成約,Comdesk Lead IP・携帯回線プラン,1,"￥7,980",CL_IPMO_01,TRUE,2023/07/01,
,株式会社BARDOCK,,成約,Comdesk Lead Standard Plan ID,4,"￥6,000",CL_ID_04,TRUE,2025/08/01,
,ISデベロップメント株式会社,,成約,Comdesk Lead Standard Plan ID,4,"￥6,000",CL_ID_04,TRUE,2023/10/01,
,ISデベロップメント株式会社,,成約,Comdesk Lead 携帯回線プラン,4,"￥7,980",CL_MP_01,TRUE,2023/10/01,
,ISデベロップメント株式会社,,成約,ChatGPT連携オプション,4,"￥1,000",MP_OP_11,TRUE,2023/10/01,
,ISデベロップメント株式会社,,成約,携帯SMSオプション,4,"￥1,000",MP_OP_01,TRUE,2023/10/01,
,株式会社アドストーリー,,成約,Comdesk Lead Standard Plan ID,5,"￥6,000",CL_ID_04,TRUE,2024/03/01,
,株式会社アドストーリー,,成約,Comdesk Lead 携帯回線プラン,5,"￥7,980",CL_MP_01,TRUE,2025/08/01,
,株式会社佳楽,,成約,Comdesk Lead Standard Plan ID,1,"￥6,000",CL_ID_04,TRUE,2024/10/01,
,株式会社佳楽,,成約,Comdesk Lead 携帯回線プラン,1,"￥7,980",CL_MP_01,TRUE,2024/10/01,
,特定非営利活動法人アシストさいたま,,成約,Comdesk Lead Standard Plan ID,1,"￥6,000",CL_ID_04,TRUE,2025/07/01,
,特定非営利活動法人アシストさいたま,,成約,Comdesk Lead IP・携帯回線プラン,1,"￥7,980",CL_IPMO_01,TRUE,2025/09/01,
,個人事業主（堀内様）,,成約,Comdesk Lead Standard Plan ID,1,"￥6,000",CL_ID_04,TRUE,2025/04/01,
,個人事業主（堀内様）,,成約,Comdesk Lead 携帯回線プラン,1,"￥7,980",CL_MP_01,TRUE,2025/04/01,
,株式会社FAM,,成約,スマートフォン利用料(Android),4,"￥4,000",MP_01,TRUE,2025/08/01,
,BRANU株式会社,,成約,Comdesk Lead Standard Plan ID,2,"￥6,000",CL_ID_04,TRUE,2026/02/01,
,BRANU株式会社,,成約,Comdesk Lead 携帯回線プラン,2,"￥7,980",CL_MP_01,TRUE,2026/02/01,
,株式会社アイテック,,成約,Comdesk Lead Standard Plan ID,10,"￥6,000",CL_ID_04,TRUE,2026/02/01,
,株式会社アイテック,,成約,Comdesk Lead 携帯回線プラン,10,"￥7,980",CL_MP_01,TRUE,2026/02/01,
,株式会社ミツユビ,,成約,Comdesk Lead Standard Plan ID,1,"￥6,000",CL_ID_04,TRUE,2024/11/01,
,株式会社ミツユビ,,成約,Comdesk Lead IP回線プラン,1,￥980,CL_ID_06,TRUE,2024/11/01,
,株式会社ミツユビ,,成約,チャネル利用料,1,"￥1,500",IP_Channel,TRUE,2024/11/01,
,株式会社ミツユビ,,成約,番号利用料0ABJ,7,￥500,IP_0ABJ,TRUE,2024/11/01,
,LinkAxis,,成約,Comdesk Lead Standard Plan ID,6,"￥6,000",CL_ID_04,TRUE,2025/01/01,
,LinkAxis,,成約,Comdesk Lead 携帯回線プラン,6,"￥7,980",CL_MP_01,TRUE,2025/01/01,
,LinkAxis,,成約,事務手数料,1,￥200,OT_04,TRUE,2025/01/01,
,株式会社YAMAI,,成約,Comdesk Lead CRM連携Plan ID,10,"￥2,980",CL_ID_03,TRUE,2025/12/01,
,株式会社YAMAI,,成約,ChatGPT連携オプション,10,"￥1,000",MP_OP_11,TRUE,2025/12/01,
,株式会社YAMAI,,成約,録音サーバー（月額保守費用）,1,"￥150,000",youwire_02,TRUE,2025/12/01,
,株式会社YAMAI,,成約,事務手数料：請求書郵送代金,1,￥200,OP_04,TRUE,2025/12/01,
,株式会社アフェクス,,成約,Comdesk Lead Standard Plan ID,8,"￥6,000",CL_ID_04,TRUE,2025/11/01,
,株式会社アフェクス,,成約,Comdesk Lead 携帯回線プラン,8,"￥7,980",CL_MP_01,TRUE,2025/11/01,
,株式会社SILBER,,成約,Comdesk Lead Standard Plan ID,7,"￥3,000",CL_ID_04,TRUE,2024/06/01,
,株式会社SILBER,,成約,Comdesk Lead 携帯回線プラン,7,"￥7,980",CL_MP_01,TRUE,2025/07/31,
,株式会社SILBER,,成約,ChatGPT連携オプション,7,"￥1,000",MP_OP_11,TRUE,2026/02/01,
,株式会社プラネットシステム,,成約,Comdesk Lead Standard Plan ID,2,"￥6,000",CL_ID_04,TRUE,2024/04/01,
,株式会社プラネットシステム,,成約,Comdesk Lead 携帯回線プラン(端末持込),2,"￥2,980",CL_MP_02,TRUE,2025/08/01,
,株式会社シルバーバンク,,成約,Comdesk Lead Standard Plan ID,2,"￥6,000",CL_ID_04,TRUE,2026/02/01,
,株式会社シルバーバンク,,成約,Comdesk Lead 携帯回線プラン,2,"￥7,980",CL_MP_01,TRUE,2026/02/01,
,株式会社シルバーバンク,,成約,ChatGPT連携オプション,2,"￥1,000",MP_OP_11,TRUE,2026/02/01,
,株式会社ジェイトラスト,,成約,Comdesk Lead Standard Plan ID,1,"￥10,000",CL_ID_04,TRUE,2025/08/01,
,株式会社ジェイトラスト,,成約,スマートフォン利用料(Android),1,"￥4,000",MP_01,TRUE,2025/08/01,
,株式会社ユーエヌオー,,成約,Comdesk Lead Standard Plan ID,6,"￥6,000",CL_ID_04,TRUE,2024/02/01,
,株式会社ユーエヌオー,,成約,Comdesk Lead 携帯回線プラン,6,"￥7,980",CL_MP_01,TRUE,2025/08/01,
,株式会社365,,成約,Comdesk Lead Standard Plan ID,2,"￥6,000",CL_ID_04,TRUE,2024/02/01,
,株式会社365,,成約,Comdesk Lead 携帯回線プラン,1,"￥7,980",CL_MP_01,TRUE,2024/02/01,
,株式会社ビジョナリーマーケティング,,成約,Comdesk Lead IP回線プラン,10,￥980,CL_ID_06,TRUE,2023/04/01,
,株式会社ビジョナリーマーケティング,,成約,チャネル利用料,13,"￥1,500",IP_Channel,TRUE,2023/04/01,
,株式会社ビジョナリーマーケティング,,成約,番号利用料0ABJ,13,￥500,IP_0ABJ,TRUE,2023/04/01,
,株式会社ビジョナリーマーケティング,,成約,IP電話料金_Pack 100000,2,"￥100,000",IP_Pack100000,TRUE,2024/02/01,
,株式会社ビジョナリーマーケティング,,成約,Comdesk Lead Standard Plan ID,10,"￥6,000",CL_ID_04,TRUE,2025/08/01,
,株式会社アルダグラム,,成約,Comdesk Lead Standard Plan ID,28,"￥6,000",CL_ID_04,TRUE,2023/12/01,
,株式会社アルダグラム,,成約,Comdesk Lead IP回線プラン,28,￥980,CL_ID_06,TRUE,2023/12/01,
,株式会社アルダグラム,,成約,チャネル利用料,26,"￥1,500",IP_Channel,TRUE,2023/12/01,
,株式会社アルダグラム,,成約,番号利用料0ABJ,3,￥500,IP_0ABJ,TRUE,2024/01/01,
,株式会社アルダグラム,,成約,IP電話料金_Pack 100000,1,"￥100,000",IP_Pack100000,TRUE,2024/04/01,
,株式会社アルダグラム,,成約,IP電話料金_Pack 50000,1,"￥50,000",IP_Pack50000,TRUE,2024/04/01,
,株式会社アルダグラム,,成約,番号利用料フリーダイヤル,1,"￥2,000",IP_FD,TRUE,2024/12/01,
,株式会社PKSHA Infinity,,成約,Comdesk Lead Standard Plan ID,6,"￥6,000",CL_ID_04,TRUE,2026/02/01,
,株式会社PKSHA Infinity,,成約,Comdesk Lead 携帯回線プラン,6,"￥7,980",CL_MP_01,TRUE,2026/02/01,
,株式会社PKSHA Infinity,,成約,Comdesk Lead Standard Plan IDより,6,"-￥2,000",DIS_4,TRUE,2026/02/01,
,株式会社PKSHA Infinity,,成約,Comdesk Lead 管理者用ID,2,"￥6,000",CL_ID_10,TRUE,2026/02/01,
,株式会社PKSHA Infinity,,成約,Comdesk Lead 管理者用IDより,2,"-￥5,000",DIS_5,TRUE,2026/02/01,
,株式会社Speee,,成約,Comdesk Lead Standard Plan ID,3,"￥6,000",CL_ID_04,TRUE,2025/10/01,
,株式会社Speee,,成約,Comdesk Lead 携帯回線プラン,2,"￥7,980",CL_MP_01,TRUE,2025/10/01,
,有限会社バードシステム,,成約,Comdesk Lead Standard Plan ID,5,"￥10,000",CL_ID_04,TRUE,2025/08/01,
,有限会社バードシステム,,成約,スマートフォン利用料(Android),5,"￥4,000",MP_01,TRUE,2025/08/01,
,有限会社バードシステム,,成約,Comdesk Lead 管理者用ID,2,"￥10,000",CL_ID_10,TRUE,2026/03/01,
,有限会社バードシステム,,成約,Comdesk Lead 管理者用IDより,2,"-￥10,000",DIS_5,TRUE,2026/03/01,
,個人事業主(梅澤 隼様),,成約,Comdesk Lead 携帯回線プラン(端末持込),1,"￥3,980",CL_MP_02,TRUE,2023/05/01,
,個人事業主(梅澤 隼様),,成約,調整代金,1,"-￥8,980",DC_02,TRUE,2023/07/01,
,個人事業主(梅澤 隼様),,成約,Comdesk Lead Standard Plan ID,1,"￥6,000",CL_ID_04,TRUE,2025/08/01,
,個人事業主(梅澤 隼様),,成約,Comdesk Lead 携帯回線プラン(端末持込)より,1,"-￥1,000",DIS_9,TRUE,2026/03/01,
,個人事業主(倉田 智貴様),,成約,Comdesk Lead 携帯回線プラン(端末持込),1,"￥3,980",CL_MP_02,TRUE,2023/05/01,
,個人事業主(倉田 智貴様),,成約,調整代金,1,"-￥8,980",DC_02,TRUE,2023/07/01,
,個人事業主(倉田 智貴様),,成約,Comdesk Lead Standard Plan ID,1,"￥6,000",CL_ID_04,TRUE,2025/08/01,
,個人事業主(倉田 智貴様),,成約,Comdesk Lead 携帯回線プラン(端末持込)より,1,"-￥1,000",DIS_9,TRUE,2026/03/01,
,個人事業主(石河 亘善様),,成約,Comdesk Lead 携帯回線プラン(端末持込),1,"￥3,980",CL_MP_02,TRUE,2023/05/01,
,個人事業主(石河 亘善様),,成約,調整代金,1,"-￥8,980",DC_02,TRUE,2023/07/01,
,個人事業主(石河 亘善様),,成約,Comdesk Lead Standard Plan ID,1,"￥6,000",CL_ID_04,TRUE,2025/08/01,
,個人事業主(石河 亘善様),,成約,Comdesk Lead 携帯回線プラン(端末持込)より,1,"-￥1,000",DIS_9,TRUE,2026/03/01,
,株式会社メインランドジャパン,,成約,Comdesk Lead Standard Plan ID,27,"￥6,000",CL_ID_04,TRUE,2025/04/01,
,株式会社メインランドジャパン,,成約,キャリア録音,37,￥200,CMP_OP_07,TRUE,2025/04/01,
,株式会社メインランドジャパン,,成約,Comdesk Lead 携帯回線プラン(端末持込),28,"￥2,980",CL_MP_02,TRUE,2025/08/01,
,株式会社メインランドジャパン,,成約,Comdesk Lead IP回線プラン,6,￥980,CL_ID_06,TRUE,2025/11/01,
,株式会社メインランドジャパン,,成約,番号利用料0ABJ,1,￥500,IP_0ABJ,TRUE,2025/11/01,
,株式会社メインランドジャパン,,成約,チャネル利用料,6,"￥1,500",IP_Channel,TRUE,2025/11/01,
,株式会社メインランドジャパン,,成約,キャリア録音より,37,-￥100,DIS_18,TRUE,2026/03/01,
,株式会社メインランドジャパン,,成約,Comdesk Lead 管理者用IDより,3,"-￥6,000",DIS_5,TRUE,2026/03/01,
,株式会社メインランドジャパン,,成約,Comdesk Lead 管理者用ID,3,"￥6,000",CL_ID_10,TRUE,2026/03/01,
,株式会社ヒューマンコンサルティング,,成約,Comdesk Lead 携帯回線プラン,1,"￥7,980",CL_MP_01,TRUE,2023/04/01,
,株式会社ヒューマンコンサルティング,,成約,Comdesk Lead Standard Plan ID,1,"￥6,000",CL_ID_04,TRUE,2025/08/01,
,株式会社ヒューマンコンサルティング,,成約,Comdesk Lead Standard Plan IDより,1,"-￥3,000",DIS_4,TRUE,2026/03/01,
,株式会社PEEES,,成約,Comdesk Lead CRM連携Plan ID,97,"￥4,000",CL_ID_03,TRUE,2024/07/01,
,株式会社PEEES,,成約,録音サーバー（月額保守費用）,1,"￥150,000",youwire_02,TRUE,2024/07/01,
,株式会社PEEES,,成約,Comdesk Lead 携帯回線プラン(端末持込),97,"￥2,980",CL_MP_02,TRUE,2025/08/01,
,株式会社PEEES,,成約,Comdesk Lead CRM連携Plan IDより,97,"-￥1,400",DIS_7,TRUE,2026/03/01,
,株式会社ACMEE,,成約,Comdesk Lead 携帯回線プラン,15,"￥7,980",CL_MP_01,TRUE,2024/04/01,
,株式会社ACMEE,,成約,Comdesk Lead Standard Plan ID,15,"￥6,000",CL_ID_04,TRUE,2024/04/01,
,株式会社ACMEE,,成約,番号利用料0ABJ,1,￥500,IP_0ABJ,TRUE,2024/05/01,
,株式会社ACMEE,,成約,チャネル利用料,4,"￥1,500",IP_Channel,TRUE,2024/05/01,
,株式会社ACMEE,,成約,Comdesk Lead Standard Plan IDより,15,-￥500,DIS_4,TRUE,2026/03/01,
,株式会社ACMEE,,成約,Comdesk Lead 携帯回線プランより,15,"-￥1,480",DIS_8,TRUE,2026/03/01,
,レガシア株式会社,,成約,Comdesk Lead Standard Plan ID,15,"￥6,000",CL_ID_04,TRUE,2025/07/01,
,レガシア株式会社,,成約,録音サーバー（月額保守費用）,1,"￥150,000",youwire_02,TRUE,2025/07/01,
,レガシア株式会社,,成約,Comdesk Lead 携帯回線プラン(端末持込),15,"￥2,980",CL_MP_02,TRUE,2025/08/01,
,レガシア株式会社,,成約,Comdesk Lead 携帯回線プラン(端末持込)より,15,"-￥1,980",DIS_9,TRUE,2026/03/01,
,レガシア株式会社,,成約,Comdesk Lead Standard Plan IDより,15,-￥980,DIS_4,TRUE,2026/03/01,
,レガシア株式会社,,成約,録音サーバー（月額保守費用）より,1,"-￥49,500",DIS_24,TRUE,2026/03/01,
,BRANU株式会社,,成約,Comdesk Lead 携帯回線プラン,135,"￥7,980",CL_MP_01,TRUE,2023/09/01,
,BRANU株式会社,,成約,Comdesk Lead Standard Plan ID,135,"￥6,000",CL_ID_04,TRUE,2025/08/01,
,セルプロモート株式会社,,成約,IP回線基本料,1,"￥4,500",IP_01,TRUE,2022/12/01,
,セルプロモート株式会社,,成約,IP電話料金_Pack 20000,1,"￥20,000",IP_Pack20000,TRUE,2024/12/01,
,セルプロモート株式会社,,成約,Comdesk Lead Standard Plan ID,22,"￥6,000",CL_ID_04,TRUE,2025/08/01,
,セルプロモート株式会社,,成約,番号利用料0ABJ,5,￥500,IP_0ABJ,TRUE,2025/08/01,
,セルプロモート株式会社,,成約,チャネル利用料,20,"￥2,000",IP_Channel,TRUE,2025/08/01,
,セルプロモート株式会社,,成約,Comdesk Lead Standard Plan IDより,2,"-￥6,000",DIS_4,TRUE,2026/03/01,
,SALES GO株式会社,,成約,Comdesk Lead Standard Plan ID,3,"￥6,000",CL_ID_04,TRUE,2024/09/01,
,SALES GO株式会社,,成約,Comdesk Lead 携帯回線プラン,3,"￥7,980",CL_MP_01,TRUE,2024/09/01,
,株式会社Sales Marker,,成約,Comdesk Lead CRM連携Plan ID,18,"￥6,000",CL_ID_03,TRUE,2025/02/01,
,株式会社Sales Marker,,成約,Comdesk Lead 携帯回線プラン,16,"￥7,980",CL_MP_01,TRUE,2025/02/01,
,株式会社WAKUWAKU,,成約,Comdesk Lead Standard Plan ID,1,"￥6,000",CL_ID_04,TRUE,2025/02/01,
,株式会社WAKUWAKU,,成約,Comdesk Lead 携帯回線プラン,1,"￥7,980",CL_MP_01,TRUE,2025/02/01,
,SALESCORE株式会社,,成約,Comdesk Lead Standard Plan ID,8,"￥6,000",CL_ID_04,TRUE,2024/11/01,
,SALESCORE株式会社,,成約,Comdesk Lead 携帯回線プラン,8,"￥7,980",CL_MP_01,TRUE,2024/11/01,
,株式会社PGSホーム,,成約,Comdesk Lead Standard Plan ID,42,"￥6,500",CL_ID_04,TRUE,2024/11/01,
,株式会社PGSホーム,,成約,Comdesk Lead 携帯回線プラン,40,"￥7,980",CL_MP_01,TRUE,2024/11/01,
,株式会社ネクサスプロパティマネジメント,,成約,Comdesk Lead Standard Plan ID,7,"￥10,000",CL_ID_04,TRUE,2025/08/01,
,株式会社ネクサスプロパティマネジメント,,成約,スマートフォン利用料(Android),7,"￥4,000",MP_01,TRUE,2025/08/01,
,株式会社日本ヴェルテック,,成約,携帯オプション_留守番電話プラス,3,￥300,MO_OP_03,TRUE,2023/01/01,
,株式会社日本ヴェルテック,,成約,Comdesk Lead Standard Plan ID,3,"￥10,000",CL_ID_04,TRUE,2025/08/01,
,株式会社日本ヴェルテック,,成約,スマートフォン利用料(Android),3,"￥4,000",MP_01,TRUE,2025/08/01,
,株式会社B-team,,成約,Comdesk Lead Standard Plan ID,1,"￥8,000",CL_ID_04,TRUE,2025/08/01,
,株式会社B-team,,成約,スマートフォン利用料(Android),2,"￥4,000",MP_01,TRUE,2025/08/01,
,株式会社 アイル,,成約,貴社特別ディスカウント（月額）,1,"-￥10,000",DC_01,TRUE,2023/10/01,
